user_name,score,review_text,review_date,app_version,thumbs_up,churned,app,sentiment,Attribute,Value
Nhân,5,"rất tốt , thích sự đầu tư cũng như cho game thủ trải nghiệm skin xứg đáng 5 sao",08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Lượng Nguyễn,2,ơ liên quân bên t trung quốc à mà cập nhật bản mới ko đc cho 2 star,08/07/2025 23:32,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Quang Phong Phùng,3,Game lag dù đang dùng realme 11,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,lag
Quang Phong Phùng,3,Game lag dù đang dùng realme 11,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.2, performance
linh dao xuan,2,cùi .,08/07/2025 23:32,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Huyền Dương thị,5,"Theo mình lác là do các bạn đang tải tài nguyên, nếu muốn đỡ lác thì dừng tải tài nguyên lại là được, như máy của mình đã dùng được mấy năm rồi nhưng mà chơi vẫn mượt",08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tươi Phan Thị Cẩm,5,game đúng hay vì thích kiểu game như này,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Lộc Mai thế,1,"Đồng đội quá ngu và địch tố cáo sai mà vẫn trừ uy tín,đấu thường còn trừ uy tín nữa. garena cần điều chỉnh lại còn kịp",08/07/2025 23:32,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
Lộc Mai thế,1,"Đồng đội quá ngu và địch tố cáo sai mà vẫn trừ uy tín,đấu thường còn trừ uy tín nữa. garena cần điều chỉnh lại còn kịp",08/07/2025 23:32,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, toxic
Khanh Van,5,OK giải Trí,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Manh Vũ văn,5,rất hay nhưng tôi ko thích cập nhật,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Chí Kiên Vũ Văn,4,ngừi chs lâu năm,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quý Tú Nguyễn,5,"Game nên mở vĩnh viễn chế độ 5v5 Nhanh và PVE 5v5 để có những trận đấu nhanh hơn và cũng để làm nhiệm vụ phải chơi quá nhiều trận đấu. Thêm nữa có thể tạo ra thật nhiều bot dành cho việc đấu PVE 5v5 để có thể test tướng và coi như là 1 cách luyện tập tướng trước khi mang vào đấu rank và có tăng thông thạo tướng lên để giúp cho việc có nhiều tướng thông thạo cao, có thể đa dạng lựa chọn khi đi rank, tránh việc tướng chưa đủ thông thạo để đấu rank. Vì có quá nhiều tướng,chơi ko thể xuể nổi.",08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kuy Tuiu,5,ko có j để chê,08/07/2025 23:32,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phone Alo,5,hay giải trí,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thị Ngoan Nguyễn,5,game hay,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoàng Hiệp,4,hơi lag,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Hoàng Hiệp,4,hơi lag,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Bich Bich,5,hay ấy,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đức Trần,5,Có cái lỗi mic cx ko sửa nổi,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,bug
Sơn Nguyễn,5,tốt,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Cúc,5,game hay đáng chơi,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
An Thao,5,ổn,08/07/2025 23:31,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kiều Nguyễn,5,tooi yêu liên Quân,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn Mạnh Bùi,3,tại sao tôi lại ko cập nhật đc ????????????,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,update
An Tran,1,"T chơi mà sắp nhập viện tới nơi luôn á tr , tụi nó gửi tin nhắn xúc phạm chứ có phải t đâu mà cả team bình thường có t bj cấm chat vô duyên vãi",08/07/2025 23:30,1.58.1.2,1,1,Lien Quan Mobile,Negative,churn_reason.1,other
Truong Nguyen,1,Game như rác,08/07/2025 23:30,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Thành Thúy Tăng,5,game chs zui,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đàm Danh Hữu Tâm,5,game siêu hay nhưng có hơi nhiều lỗi,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,bug
Thêu Đặng,4,ngon thí có mot tựa game hay,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Truong Hung,5,"Dạo này mấy ngày gần đây , hay bị vào trận muộn rồi bị tính afk có cách nào khắc phục ko ạ?",08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,toxic
Nguyễn Minh Khôi 6A5 20,3,"xin garena xem xét có nhiều tuyển thủ xử dụng từ ngữ thô tục , khiêu dâm trong trận mà không bị kick hay trừ uyyy tín j hết monggggg garena xemm xét",08/07/2025 23:30,1.58.1.2,1,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Nguyen Thao Nhi Nguyen,5,game hay nhưng không chơi được xếp hạng nữa đang rank vàng một luôn,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
cầu vồng trên mây,5,game taij hoiw chậm nên cưng cung,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
cầu vồng trên mây,5,game taij hoiw chậm nên cưng cung,08/07/2025 23:30,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Trung truc Lê,1,bắc t tải bản mới. ko cho chơi đấu hạng.,08/07/2025 23:29,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Văn Đọt Nguyễn,5,quá tuyệt vời,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn Tiền Phan,4,sau ko cap nhat đc v anh gà,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Toan Mai,4,cập nhật ở đâu v gà,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Inosuke Hashibira,1,game hay quen dc con giag 🥰🥰 ms dậy ph vào update r,08/07/2025 23:29,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Mực Bé,1,"Liên quân quá lag,chiếm nhiều dung lượng,nhiều lỗi,nhiều thành phần nói tục,mất cân bằng game,mất cân bằng vị trí, khinh bỉ ng mới và thiếu tôn trọng",08/07/2025 23:29,1.58.1.2,99,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Mực Bé,1,"Liên quân quá lag,chiếm nhiều dung lượng,nhiều lỗi,nhiều thành phần nói tục,mất cân bằng game,mất cân bằng vị trí, khinh bỉ ng mới và thiếu tôn trọng",08/07/2025 23:29,1.58.1.2,99,1,Lien Quan Mobile,Negative,churn_reason.2, lag
Mực Bé,1,"Liên quân quá lag,chiếm nhiều dung lượng,nhiều lỗi,nhiều thành phần nói tục,mất cân bằng game,mất cân bằng vị trí, khinh bỉ ng mới và thiếu tôn trọng",08/07/2025 23:29,1.58.1.2,99,1,Lien Quan Mobile,Negative,churn_reason.3, performance
Mực Bé,1,"Liên quân quá lag,chiếm nhiều dung lượng,nhiều lỗi,nhiều thành phần nói tục,mất cân bằng game,mất cân bằng vị trí, khinh bỉ ng mới và thiếu tôn trọng",08/07/2025 23:29,1.58.1.2,99,1,Lien Quan Mobile,Negative,churn_reason.4, update
linh phùng,1,"Lỗi cập nhật phiên bản mới, cứ kêu cập nhật cấm từ A tới Z bắt cập nhật rồi chỗ cập nhật đâu? Cập nhật kiểu gì, mò.mãi ko ra xoá đi tải lại không được. Bỏ game",08/07/2025 23:29,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
linh phùng,1,"Lỗi cập nhật phiên bản mới, cứ kêu cập nhật cấm từ A tới Z bắt cập nhật rồi chỗ cập nhật đâu? Cập nhật kiểu gì, mò.mãi ko ra xoá đi tải lại không được. Bỏ game",08/07/2025 23:29,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Huỳnh Quân Trần,5,như cc,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
an vohoang,5,hay,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hân Ngọc,5,nó kêu tôi cập nhật j á,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Nopro Thuan,5,ok,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
9876543210 0123456789,5,hay,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phú Lê,5,game vui,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quốc Thịnh Võ Đỗ,5,Vào game là văng ra mong nsx sửa,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
nha ngheo dai gia,5,Thấy nhiều 1 sao quá nên cx cho 1 sao,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tình Nguyễn Hữu,5,hay,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Long Huỳnh,5,yêu liêng Quân,08/07/2025 23:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quang Nguyen,5,hay,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoàng anh Nguyễn đạo,1,"Đang vô trận tắt điện thoại đợi chx đc 5 giây vô lại thì game cho thoát luôn làm afk trừ 1 đống uy tín ko như lúc trước thoát 1, 2 phút vẫn vô đc mà ko bị afk, còn khi chơi thắng r thoát game ko nhận vô lại nó cho afk trong khi mình chơi từ đầu đến hết game r thoát , mới thoát game có tí chx đc 1 p đã trừ uy tín r , game ko như ngày xưa nữa r , game ngày càng rác chơi 1 trận afk 30s trừ 9uy tín , chẳng có cách nào cày tín nhanh hơn, 1 ấn -9 càng lại thêm 9 trận mới phục hồi lại",08/07/2025 23:28,1.58.1.2,7,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
Hoàng anh Nguyễn đạo,1,"Đang vô trận tắt điện thoại đợi chx đc 5 giây vô lại thì game cho thoát luôn làm afk trừ 1 đống uy tín ko như lúc trước thoát 1, 2 phút vẫn vô đc mà ko bị afk, còn khi chơi thắng r thoát game ko nhận vô lại nó cho afk trong khi mình chơi từ đầu đến hết game r thoát , mới thoát game có tí chx đc 1 p đã trừ uy tín r , game ko như ngày xưa nữa r , game ngày càng rác chơi 1 trận afk 30s trừ 9uy tín , chẳng có cách nào cày tín nhanh hơn, 1 ấn -9 càng lại thêm 9 trận mới phục hồi lại",08/07/2025 23:28,1.58.1.2,7,1,Lien Quan Mobile,Negative,churn_reason.2, toxic
Hoàng anh Nguyễn đạo,1,"Đang vô trận tắt điện thoại đợi chx đc 5 giây vô lại thì game cho thoát luôn làm afk trừ 1 đống uy tín ko như lúc trước thoát 1, 2 phút vẫn vô đc mà ko bị afk, còn khi chơi thắng r thoát game ko nhận vô lại nó cho afk trong khi mình chơi từ đầu đến hết game r thoát , mới thoát game có tí chx đc 1 p đã trừ uy tín r , game ko như ngày xưa nữa r , game ngày càng rác chơi 1 trận afk 30s trừ 9uy tín , chẳng có cách nào cày tín nhanh hơn, 1 ấn -9 càng lại thêm 9 trận mới phục hồi lại",08/07/2025 23:28,1.58.1.2,7,1,Lien Quan Mobile,Negative,churn_reason.3, trash
Du Tran,5,gem rac,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nguyễn Huy Hiếu,5,ok,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phong Nguyen,5,ok,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phi HUỲNH,5,game tốt,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Mai Võ,5,game chơi cực kì hay và nó có rất nhiều sự kiện để tôi đc nhận đồ miễn phí tôi mong rằng garena liên quân sẽ phát triển game như vậy,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
dung pham,4,sao chưa cho cập nhập Android vậy trời,08/07/2025 23:28,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Viet Ta,5,rất vui vẻ,08/07/2025 23:27,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
kiều phan,5,tốt,08/07/2025 23:27,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Le Khoa,5,chán,08/07/2025 23:27,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Chương Nguyễn,5,game chơi rất hay và vui,08/07/2025 23:27,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Duy Nguyễn,5,Thg nào lập lại câu chơi cứ bị văng suốt chán thế nhờ chim bé,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
TOP1 Yena,4,Cập nhập xong nó lag kinh khủng chơi không nổi với game này đc nx,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
TOP1 Yena,4,Cập nhập xong nó lag kinh khủng chơi không nổi với game này đc nx,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Bảo Tâm Huỳnh Lê,4,Ghép rank ko phù hợp,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,matchmaking
Duy Trần,5,game hay,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Store Thanh Sang,1,sao không vào dược game 😠,08/07/2025 23:26,1.58.1.2,1,1,Lien Quan Mobile,Negative,churn_reason.1,other
Linh Đan Trần,5,maa yeu game vlll,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hồng Đức Nguyễn,5,game hay,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Công Nguyễn hữu,5,ko hay,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Anh Vũ,4,Ghep doi hoi xu nheeee,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Linh Đỗ Thị,3,mỗi lần cập nhập hơi bất ổn,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Thùy Nguyễn,5,hãy đó nên chs,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
T ưa ns Dangnghia,3,Game cập nhật kiểu j z MN,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,update
Kỳ Anh Trịnh,5,tốt dạo này anh gà rất tốt luôn free toàn đồ ngon,08/07/2025 23:26,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quang Thanh,5,chs vui ko gặp khối nghỉ hè nhiều,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Em Anh,5,hay,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khánh Kiều Nam,5,tốt và rất vui,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quân Lê,5,hay,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nguyễ Dương,5,game cak toàn mất tiếng game,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thảo Trần,5,game hay nhưng ko bt chỗ cập nhật,08/07/2025 23:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Văn Tiện Trần,1,sao game lại khóa nút đấu rank của tôi giờ tôi không thể chơi rank bấm vào nút đấu rank thì kêu cập nhật trong khi đó có gì để cập nhật đầu móng anh gà sớm xử lí,08/07/2025 23:24,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Binh Dang,1,như cạc,08/07/2025 23:24,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Quân Phạm,1,như cc,08/07/2025 23:24,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Thu Ngân Đào Vũ,4,"chơi ok đấy, nma toàn ghép p team ncc",08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Linh Chúc,5,rất là vui,08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Sao ní,5,anh gà hào phóng quá 5*,08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tiến Trần,5,quá là hay luôn ko có lời nào chê,08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thị Chi Đoàn,4,❤️❤️,08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
huong ho,5,chơi tức muốn đập máy,08/07/2025 23:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Cần Nguyễn,5,sao ko cập nhật game được,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Phương Uyên Trần Lưu,5,game khá vui nhưng sao t kh kéo đc chiêu đến kẻ địch,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đầu Moi Go,5,ok,08/07/2025 23:23,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kim thao Tran,5,hay,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Bảo Quốc,5,ko j phải chê,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nhan Nguyen,4,hay,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tú Tô Cẩm,5,geam rất hay mong được tặng skin NATALIA nghiệp hỏa yêu hậu,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
YenHai,5,chua thấy bản cập nhật,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Gia Bảo Nguyễn Giang,4,"mạng nhà tôi rất mạnh , tại sao tải tài nguyên mới ko được vậy nó cứ bảo đường truyền ko ổn định?",08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Ngân Nguyễn Thị Kim,5,trai nghiệm game này hay,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tuyền Ngốc nghếch,5,thích chơi,08/07/2025 23:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kết Thanh,5,chơi vuiii,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Chip Chip,5,hay,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đức huy Bùi,5,game chơi rất hay! rất đáng để trải nghiệm!,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Lộc đặng,5,rất hay,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Chánh Phan,1,cập nhật ở đâu,08/07/2025 23:22,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Bhb Bh,1,"Cái méo mèo j mà chs 5 trận thì hết 4 trận là phá Game, ms nổ có 1 trụ mà đầu hàng????,game chán",08/07/2025 23:22,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Ba Cao,5,kco gì để nói=)),08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khoa Anh,5,Game hay,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thủy Mai,5,game rất hay và vui,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Bịa Tuan,4,like,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Le Vinh,5,quá hay không chê,08/07/2025 23:22,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nam Phi,5,hay,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Jomg Anh,5,OK,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Dat Lo,5,game hay,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hiên Đinh,5,"Lần đầu trải nghiệm khá tốt, tướng & trang phục đa dạng và con đẹp mắt, hướng dẫn rõ ràng, các sự kiện đều phong phú & hấp dẫn, ko bị lag nhiều là 1 ưu điểm lớn, tóm lại trò chơi này 👌",08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Hiên Đinh,5,"Lần đầu trải nghiệm khá tốt, tướng & trang phục đa dạng và con đẹp mắt, hướng dẫn rõ ràng, các sự kiện đều phong phú & hấp dẫn, ko bị lag nhiều là 1 ưu điểm lớn, tóm lại trò chơi này 👌",08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Phương Đỗ phương,5,ko gì phải cheee luôn nên là hãy tải nhAaaa,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Than Pham,5,game hay,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Chí Dĩ.7,1,Vừa chơi lag quá thêm 90fps mới đã,08/07/2025 23:21,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Chí Dĩ.7,1,Vừa chơi lag quá thêm 90fps mới đã,08/07/2025 23:21,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Phương Nam Đinh,5,Tuyệt vời,08/07/2025 23:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đức Hoàng Nguyễn,5,rất hay^^,08/07/2025 23:20,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
vuquocduy bui,5,game khá là hay,08/07/2025 23:20,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Minh Khangne (Khangne),5,game hay nhưng gặp trẻ trâu hay khối nghỉ hè thì các bạn nên cân nhắc,08/07/2025 23:20,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,toxic
Đăng Đỗ,5,ok,08/07/2025 23:20,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Mạnh quân Nguyen,1,Liên quân rách vc choi toàn bọn Nguu,08/07/2025 23:20,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Nam khánh Lê,5,chs đỡ áp lực,08/07/2025 23:19,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hiệp Đức,5,Game như lozzz,08/07/2025 23:19,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Chánh Võ,3,Bảo trì không bao giờ thông báo,08/07/2025 23:19,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Loan Do,4,game vui và hay nhưng tôi chơi tàn gặp hack thôi mong game khắc phục,08/07/2025 23:19,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,hack
AN NGO DUY,1,??? sang mùa ms r cái chữ cập nhật đâu hỏi chấm bị lỗi cái jk v,08/07/2025 23:19,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
AN NGO DUY,1,??? sang mùa ms r cái chữ cập nhật đâu hỏi chấm bị lỗi cái jk v,08/07/2025 23:19,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Mai Nguyen,5,đấy là do kid chơi không phải do liên quân,08/07/2025 23:18,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phương Thị,5,hay,08/07/2025 23:18,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thiên anh Đồng,1,quá ấy,08/07/2025 23:18,1.58.1.2,1,1,Lien Quan Mobile,Negative,churn_reason.1,other
Hoàng Nam Nguyễn,5,NamChang-Gi đánh giá 5sao,08/07/2025 23:18,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
uued jdjd,5,Chơi vui,08/07/2025 23:18,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hieu Tran,5,mẹ game lỗi team có vip 10 là lag lúc vào trận cáu vc,08/07/2025 23:18,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.1,bug
Hieu Tran,5,mẹ game lỗi team có vip 10 là lag lúc vào trận cáu vc,08/07/2025 23:18,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.2, lag
Hieu Tran,5,mẹ game lỗi team có vip 10 là lag lúc vào trận cáu vc,08/07/2025 23:18,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.3, performance
Tao To,5,game cực kì vuiii 😋,08/07/2025 23:17,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hải Quang,5,Anh gà dạo này tặng nhiều quà hấp dẫn quá mau vào game chơi thôi đừng bỏ lỡ,08/07/2025 23:17,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thanh Hiệp Chau,4,tốt,08/07/2025 23:17,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hung lễ van,5,cập nhật,08/07/2025 23:17,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Thắng Cứ xuân,4,khá tốt,08/07/2025 23:17,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoang Quân (Quân bé),2,chưa hài lòng về đấu Hạng phép trận gặp bus bẩn phá trận cố ý ko giao tranh,08/07/2025 23:17,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
