user_name,score,review_text,review_date,app_version,thumbs_up,churned,app
Trân Nguyễn,2,"tải tài nguyên nặng cực,mà không tải thì không thấy được trang phục,cập nhật đáng lẽ phải giữ chứ tải kiểu này sài 4G chịu sao nổi?vừa tải vừa chơi xong giữa chừng mạng đứt đoạn rồi bị trừ 8 uy tín vừa bị tố cáo vừa bị game trừ 2 uy tín cày lại thì giới hạn ngày 6 uy tín,muốn khiếu nại thì cũng không được,khó chịu cực kì,+1 sao vì đẹp chứ game như thế sao được=(",2025-07-10 04:28:44,1.59.1.5,0,1,Lien Quan Mobile
Tú,1,Bản mới quá bất ổn tải mà lâu có lúc ko thấy tải nữa;(( nản🐧,2025-07-10 04:28:09,1.59.1.5,0,1,Lien Quan Mobile
Hậu Võ Phúc,5,tôi đã hối hận rồi tại sao bây giờ tôi mới biết game hay huhuhu 😭,2025-07-10 04:27:35,1.59.1.5,0,0,Lien Quan Mobile
Khang Nguyễn,1,như l,2025-07-10 04:27:34,1.59.1.5,0,1,Lien Quan Mobile
Kim anh Lê thị,1,"cập nhật chán vô lý bắt ép đi theo 1 lane, thất vọng cấu hình còn vô cùng nặng máy",2025-07-10 04:27:02,1.59.1.5,0,1,Lien Quan Mobile
Mb Vc,5,tốt hay free nhiều quà cho người chơi 100đ kh cóa nhưng,2025-07-10 04:26:48,1.59.1.5,66,0,Lien Quan Mobile
Long Phan,2,ghép công bằng nhà phát hành ơi,2025-07-10 04:24:44,1.59.1.5,0,1,Lien Quan Mobile
Ngoc Ngoc,4,triệu gem luông,2025-07-10 04:23:51,1.59.1.5,0,0,Lien Quan Mobile
Duyến Hà,3,Cứ mỗi lần cập nhật là lag.,2025-07-10 04:23:38,1.59.1.5,0,0,Lien Quan Mobile
Chien Nguyen anh,1,"cập nhật xong chs game 60 fps nhưng vẫn bị khựng lag ,hệ thống tố cáo tranh lane thì ngu nó tranh mà mình lại bị tố cáo mất uy tín.",2025-07-10 04:21:56,1.59.1.5,0,1,Lien Quan Mobile
Hà Thanh,5,"chơi đc,nên tải,chơi bị ghiền🩷",2025-07-10 04:20:02,1.58.1.2,0,0,Lien Quan Mobile
Tram Vo,5,cập nhật r mà tài mà chưa tải xong sự kiện,2025-07-10 04:19:05,1.59.1.5,0,0,Lien Quan Mobile
minhluan Vo,5,rất là hayy,2025-07-10 04:18:56,1.59.1.5,0,0,Lien Quan Mobile
Cuong Van,5,nó chơi rất vui rất thích,2025-07-10 04:18:30,1.59.1.5,0,0,Lien Quan Mobile
Huan Dao,5,tôi thấy chơi rất hay,2025-07-10 04:17:08,1.58.1.2,0,0,Lien Quan Mobile
Khách Lập,4,khối nghỉ hè xâm chiếm:)),2025-07-10 04:15:25,1.58.1.2,0,0,Lien Quan Mobile
Thu Thảo Bùi Thị,5,game rất vui ai dth lỏ thì chê chứ tui bth,2025-07-10 04:13:50,1.59.1.5,0,0,Lien Quan Mobile
Duy Tỉnh Nguyễn,1,càng chs càng bị chừ uy tính,2025-07-10 04:13:05,1.59.1.5,0,1,Lien Quan Mobile
Fox Cuti,5,khá hay,2025-07-10 04:11:43,1.58.1.2,0,0,Lien Quan Mobile
Đoàn Phi Long Trần,1,game dạo này lát ko di chuyển được r nó nói AFK r trừ uy tín,2025-07-10 04:10:55,1.59.1.5,0,1,Lien Quan Mobile
Dat Phat,1,lag ko vô trận được,2025-07-10 04:10:50,1.59.1.5,0,1,Lien Quan Mobile
Hạnh Vũ,2,Xui hết nói nổi 😤,2025-07-10 04:09:40,1.59.1.5,0,1,Lien Quan Mobile
Nam Nguyễn Duy Hoàng,3,lâu lâu ko vào mất nick luôn,2025-07-10 04:09:36,1.59.1.5,0,0,Lien Quan Mobile
Nguyên Nguyễn Công,1,"game ghép đội như cái l , còn sự kiện tăng lác game hơn",2025-07-10 04:08:50,1.59.1.5,0,1,Lien Quan Mobile
Pierre Renaud,5,skin free ngon,2025-07-10 04:04:55,1.59.1.5,0,0,Lien Quan Mobile
Đào Nguyễn Nhật Lê,1,cập nhập del gì lag v kết nối lại trận là hết mẹ game r,2025-07-10 04:04:48,1.59.1.5,0,1,Lien Quan Mobile
Thanh Dương Xuân,5,Rất hay,2025-07-10 04:04:32,1.59.1.5,0,0,Lien Quan Mobile
Khai Quan Nguyen,1,"game lol, hôm qua tải xong hết 6gb gói, nay dô bắt tải lại ?",2025-07-10 04:04:27,1.59.1.5,0,1,Lien Quan Mobile
Thuý Võ thi thanh,5,nó rất hay và còn vui nữa,2025-07-10 04:04:00,1.58.1.2,0,0,Lien Quan Mobile
luyen nguyen,5,game hay nhưng tố cáo trừ ít uy tín quá làm ng chơi vẫn cứ phá,2025-07-10 04:02:42,1.59.1.5,0,0,Lien Quan Mobile
Tung Nguyen,1,game cập nhật cơ chế tính điểm chán. mvp và ss mà chả cộng thêm điểm nào. chịu cơ chế,2025-07-10 04:02:01,1.59.1.5,0,1,Lien Quan Mobile
Vinh Phu Le,1,"mẹ vô đấu rank, đang đánh văng ra vô lại bị tố cáo afk, còn trận kia thì báo lỗi mất mạng wifi trong khi mạng wifi vô bình thườn! đúng game củ lol!!",2025-07-10 03:58:34,1.59.1.5,0,1,Lien Quan Mobile
Tiến Bùi tá,1,cơ chế xếp lane như cc,2025-07-10 03:58:08,1.59.1.5,0,1,Lien Quan Mobile
Bui Thuy,4,10đ ko có nhưng,2025-07-10 03:56:45,1.59.1.5,0,0,Lien Quan Mobile
Trần Gia Như 7A5,5,mọi người nên xóa tải lại game nha vì nó mới nâng cấp nên nếu cập nhật thôi dễ lag lắm,2025-07-10 03:56:31,1.59.1.5,0,0,Lien Quan Mobile
Hồng A,1,game sau cập nhật lỗi mà đứg ln đợi lòi l mới đc,2025-07-10 03:56:29,1.59.1.5,0,1,Lien Quan Mobile
Thắm DM,5,oki,2025-07-10 03:56:24,1.58.1.2,0,0,Lien Quan Mobile
Hưng Lê,1,game cập nhật xong lag vaix luôn đang chs thì văng trận vô lại thì lag . đã thế thì gặp trầu tem nguu thì không tố cáo đc đề nghị. game chỉnh sửa lại,2025-07-10 03:55:24,1.59.1.5,0,1,Lien Quan Mobile
Tybettavlogs,1,cập nhật xong lỗi game với lag quá duy chuyển không được gì hết toàn thấy đứng im.,2025-07-10 03:55:19,1.59.1.5,0,1,Lien Quan Mobile
Dung Nguyễn,1,mạng lag như cc,2025-07-10 03:54:39,1.59.1.5,0,1,Lien Quan Mobile
nguyen jimmy,1,lag quá trời lag. hôm qua giờ cày uy tín mệt luôn. không đáng 1s,2025-07-10 03:53:50,1.59.1.5,0,1,Lien Quan Mobile
Lien Nguyen,5,game đc của nó đấy,2025-07-10 03:53:26,1.58.1.2,0,0,Lien Quan Mobile
Tín Nguyễn Đoan,2,game này chơi vui thật mà dell thấm nổi cái nút tố cáo😌 chơi mà nói tục um xùm vẫn dell tố cáo được chịu,2025-07-10 03:53:08,1.59.1.5,0,1,Lien Quan Mobile
Nhân Lê (OTAKU),1,game lỗi như qq,2025-07-10 03:53:01,1.59.1.5,1,1,Lien Quan Mobile
Trần Thị Gấm,1,"cập nhập xong, đang chơi bị out bảo mạng yếu trong khi wifi đầy 5 cục, bật 3g cũng bảo yếu phải out ra vào lại bị tố afk😞, hôm nay vào bảo mạng yếu không thể tải tài nguyên....",2025-07-10 03:52:29,1.59.1.5,0,1,Lien Quan Mobile
Vy Lê,1,"cập nhập mới như L, vô chơi mà đứng. hình ko di chuyển được xong ra bị trừ uy tín , tải tài nguyên nặng máy nx",2025-07-10 03:52:21,1.59.1.5,0,1,Lien Quan Mobile
Nhật Anh,1,Từ khi cập nhật thì mỗi lần vô trận là tôi cứ bị văng game. Vô trận lại thì nó vẫn bị văng ra tiếp khiến t bị trừ uy tín rất nhiều khiên tôi không chơi rank được,2025-07-10 03:50:45,1.59.1.5,0,1,Lien Quan Mobile
Thien Hieu,5,Hay vl ♥,2025-07-10 03:50:43,1.58.1.2,0,0,Lien Quan Mobile
Thành công Lê,5,ok,2025-07-10 03:50:36,1.59.1.5,0,0,Lien Quan Mobile
Việt Anh Dương,1,"cập nhật pick lane cho đã đi xong vẫn tranh lane như thường, mà đứa tranh ko bị trừ uy tín lại trừ t là sao. cơ chế ghép trận quá tệ nào cải thiện t sửa đánh giá",2025-07-10 03:49:48,1.59.1.5,0,1,Lien Quan Mobile
Thang Lo,5,cấm chát quá đâu,2025-07-10 03:49:35,1.59.1.5,0,0,Lien Quan Mobile
Hoà Lê,1,taem afk vẫn bị trù sao không nhưng bản cập nhật trước vẫn giữ nguyên sao,2025-07-10 03:49:20,1.59.1.5,0,1,Lien Quan Mobile
Hoang ank Nguyễn,4,vô game sao văg hoài v?,2025-07-10 03:47:58,1.59.1.5,0,0,Lien Quan Mobile
Hanh Dam,1,cập nhật xong lag văng game k chơi được chịu cho 1 Sao,2025-07-10 03:46:48,1.59.1.5,0,1,Lien Quan Mobile
hshs dbhsh,5,Game kịnh tính và rất quấn,2025-07-10 03:46:22,1.59.1.5,0,0,Lien Quan Mobile
Thanh Vy Mách,1,"cập nhật lại lần nào cũng lỗi, lần này quá lỗi sd wifi mà vào trận lại để mất kết nói + lag quá lag ko chơi được.còn bị afk oan",2025-07-10 03:45:48,1.59.1.5,8,1,Lien Quan Mobile
Minh Hoàng Luc,4,vào chơi đã nhưng mà chơi lâu,2025-07-10 03:45:46,1.59.1.5,0,0,Lien Quan Mobile
Tuyền Triệu,3,"đang ở kim cương I 4* cập nhật xong xuống bạch kim 1* là sao, đã vậy còn bắt chơi lại mới cho lên kim cương 😡",2025-07-10 03:44:50,1.59.1.5,0,0,Lien Quan Mobile
Thị Hồng Nịnh,1,Game này chơi vui nhưng cứ báo mạng lỗi mà chơi game khác vẫn bình thường ??? cập nhật xong lag vl ko vào chs đc luôn,2025-07-10 03:44:37,1.59.1.5,0,1,Lien Quan Mobile
Lộc Hà,5,game cute vãi ò,2025-07-10 03:44:20,1.59.1.5,0,0,Lien Quan Mobile
vinh nguyễn quang,4,hay đấy nhưng nhiều dung lượng,2025-07-10 03:43:33,1.58.1.2,0,0,Lien Quan Mobile
Gia hưng Ngô,4,game lỗi,2025-07-10 03:43:01,1.59.1.5,0,0,Lien Quan Mobile
Anh Khoa Nguyễn,1,game nát,2025-07-10 03:42:34,1.59.1.5,0,1,Lien Quan Mobile
Nguyên Nguyễn,4,"toxic quá, đôi lúc còn bị lỗi game nữa",2025-07-10 03:41:51,1.59.1.5,0,0,Lien Quan Mobile
Lam Hoang,5,tốt,2025-07-10 03:40:50,1.58.1.2,0,0,Lien Quan Mobile
Hải Anh Nguyễn Thị,4,"Rất hài lòng , nhưng đôi khi bị lag lúc vào trận",2025-07-10 03:38:56,1.58.1.2,0,0,Lien Quan Mobile
thanh thanh,5,game hay,2025-07-10 03:38:30,1.58.1.2,0,0,Lien Quan Mobile
Tuan Le,1,"game quá tệ. càng cập nhật càng do,muốn người ta bỏ hết giống game tốc chiến ak.",2025-07-10 03:36:49,1.59.1.5,0,1,Lien Quan Mobile
QUỲNH LÊ,1,"reset rank lại rồi gặp toàn người từ rank cao thủ rớt xuống cày không thắng được trận nào cộng thêm tuột sao kéo không nổi, từ kim cương xuống vàng luôn nên tớ quyết định xoá game. chơi ức chế vô cùng",2025-07-10 03:36:26,1.59.1.5,1,1,Lien Quan Mobile
Trung Lường Văn,5,quá hay quá xuất sắc 10 điển ko có nhưng,2025-07-10 03:36:14,1.59.1.5,0,0,Lien Quan Mobile
Toan Canh,5,hấp dẫn đồ họa đẹp,2025-07-10 03:34:58,1.59.1.5,0,0,Lien Quan Mobile
GM. Coravn,1,cập xog chs game lag xoá game đi,2025-07-10 03:33:13,1.59.1.5,0,1,Lien Quan Mobile
Việt Nam HML,5,game hayh vll,2025-07-10 03:32:39,1.59.1.5,0,0,Lien Quan Mobile
Nga Pham,5,gam chơi rất vui và hay,2025-07-10 03:32:11,1.59.1.5,0,0,Lien Quan Mobile
vui vũ,1,game hay nhưng đang vào trận thì bảo đang kết nối mà mạng luôn 4 gạch. Xong thoát ra vô lại thì vào dc game chơi nhưng xong trận vào xem uy tín thì trừ. trả lại uy tín cho t đi game,2025-07-10 03:31:32,1.59.1.5,0,1,Lien Quan Mobile
Vanthanh Huynh,1,Đại cao thủ mà tụt xuống còn Kim cương lúc đó tinh anh tụt xuống còn Kim cương 5 mà đại Cao thủ lớn hơn tinh anh nhiều,2025-07-10 03:29:05,1.59.1.5,0,1,Lien Quan Mobile
Tuyến Kim,1,ghép trận như j luôn,2025-07-10 03:28:11,1.59.1.5,0,1,Lien Quan Mobile
Hug Lo,1,chs cứ qcáo vs drop fps r - ut tội afk🤮🤮🤮,2025-07-10 03:27:28,1.59.1.5,0,1,Lien Quan Mobile
Tâm Nguyễn,4,cũng vui ít trẻ trâu 🐃,2025-07-10 03:26:39,1.59.1.5,0,0,Lien Quan Mobile
Quốc Thinh Hoang,1,game rất lag cập nhật lâu,2025-07-10 03:26:34,1.59.1.5,0,1,Lien Quan Mobile
Lan Trần thị,5,rất hay và thú vị tôi cảm thấy game này rất thú vị và nhẹ bé thật sự game này rất thú vị với tôi tôi khô ng thể rời mắt khỏi màn hình được tôi chơi 25 tiếng một ngày thì tôi sẽ cảm thấy tràn trề sinh lực one two three giờ thì hoạt hình trò chơi này đã được nổi tiếng trên app store và Google play tôi rất thích game này vì game này có rất nhiều tướng mạnh và có rất nhiều nó,2025-07-10 03:26:27,1.59.1.5,0,0,Lien Quan Mobile
Khanh Huu,5,chơi rất vui,2025-07-10 03:25:08,1.58.1.2,0,0,Lien Quan Mobile
phương anh,1,như cc,2025-07-10 03:24:43,1.59.1.5,0,1,Lien Quan Mobile
Fghgcc Đff,1,Tôi yêu liên quan,2025-07-10 03:21:41,1.58.1.2,0,1,Lien Quan Mobile
Tâm Việt Quán Lòng,5,rất hay và hơi lag,2025-07-10 03:17:34,1.59.1.5,0,0,Lien Quan Mobile
Văn Nọi Lò,4,rất tốt chơi rất tuyệt voi,2025-07-10 03:17:00,1.58.1.2,0,0,Lien Quan Mobile
Hạnh Nguyễn,1,game như cặc,2025-07-10 03:16:54,1.59.1.5,0,1,Lien Quan Mobile
Thinh Khang,1,chs game kêu chs vs máy để năng uy tín chs hơn 8 trận ko cho lên nỗi một điểm😠,2025-07-10 03:16:21,1.59.1.5,0,1,Lien Quan Mobile
Tuân Bùi,1,ra thêm cái chọn đường bắt buộc kia chi để bọn trẻ nó phá tiếp vậy,2025-07-10 03:15:49,1.58.1.2,0,1,Lien Quan Mobile
Thien Van,1,game loll toàn lỗi,2025-07-10 03:15:02,1.59.1.5,0,1,Lien Quan Mobile
Thảo Nguyễn,1,chơi toàn văng xong trừ uy tín!,2025-07-10 03:13:49,1.59.1.5,0,1,Lien Quan Mobile
Hoanghai Hoàng,5,vui,2025-07-10 03:13:12,1.59.1.5,0,0,Lien Quan Mobile
Hạnh Đăng,2,chơi cái j mà đang tải tài nguyên tái 89% là nó kêu mạng yếu nhưng mà nhà t mạng mạnh mà mau giải thích cho tôi,2025-07-10 03:12:38,1.59.1.5,1,1,Lien Quan Mobile
Nguyet Thi,5,hay,2025-07-10 03:12:31,1.59.1.5,0,0,Lien Quan Mobile
Trọng Võ Tăng,1,"Dừng tải mà vẫn tải, hack tố cáo như không, mạng bình thường mà vô game không được",2025-07-10 03:12:28,1.59.1.5,5,1,Lien Quan Mobile
Thiên Đăng van,1,vừa tốn dung lượng vừa lag như cc,2025-07-10 03:12:11,1.59.1.5,0,1,Lien Quan Mobile
Yến Ngọc,3,game lúc cập nhật xong tải tài nguyên xong r thoát game ra vào lại nó lại bắt tải lại ( bây h game hơi rác),2025-07-10 03:11:52,1.59.1.5,1,0,Lien Quan Mobile
hữu nam nguyễn,5,giải trí,2025-07-10 03:10:58,1.59.1.5,0,0,Lien Quan Mobile
Đạt Tấn,1,"cơ chế mới xàm có như ko, rõ ràng nó đi đường rồng xong pick tướng đường top thua xong tố cáo thì ko đc",2025-07-10 03:10:14,1.59.1.5,0,1,Lien Quan Mobile
Trang Huyền,1,bản cập nhật như cức,2025-07-10 03:08:15,1.59.1.5,0,1,Lien Quan Mobile
Lan Nguyen,5,chơi hay không lag và có rất nhiều chế độ,2025-07-10 03:07:21,1.59.1.5,0,0,Lien Quan Mobile
Đô Đông,1,geam như lon cập nhập xong còn tệ hơn mình chơi Liên Quân này 3_4 năm rồi mà cập nhập xong tệ vãi đái,2025-07-10 03:05:41,1.59.1.5,0,1,Lien Quan Mobile
Loc Loc,1,mua rương 50k vàng 50k mảnh ngọc với một skin bậc A mở ra dell nhận dc gì cả vào balo tìm ko thấy yêu cầu gane khắc phục cho tôi dm game,2025-07-10 03:03:53,1.59.1.5,0,1,Lien Quan Mobile
Viet Anh Tran,5,mong anh gà cho fps trùng với tần số máy chứ 60 chơi cứ lag lag :(,2025-07-10 03:03:49,1.59.1.5,1,0,Lien Quan Mobile
Xuyen My,5,Toàn win,2025-07-10 03:02:11,1.59.1.5,0,0,Lien Quan Mobile
Phượng Lê,1,game cũng được nhưng bản cập nhật mới khó chịu quá bình thường vô chơi chọn tướng gì đi đâu cũng được nhưng bản cập nhật mới ép tướng nào đi lane đó không cho thoải mái chọn chơi game như bị ép vậy không thể thoải mái chọn tướng mình thích,2025-07-10 03:01:18,1.59.1.5,0,1,Lien Quan Mobile
Huy Trần,1,"game gì đâu không , tk phá thì tố cáo dell trừ , tao đi đẩy lính ăn mục tiêu lên mở giao tranh xong team đell lên , rooig trừ uy tín dell hiểu bọn mày làm game mà dell suy nghĩ cách tố cáo à , ngày trc thấy bth còn giờ như cc",2025-07-10 03:01:02,1.59.1.5,33,1,Lien Quan Mobile
Hân Gia,1,Game hay nhưng toàn trẻ trâu vào phá game xong đi tố cáo này nọ mà ko phải sự thật và lại bị trừ điểm uy tín😌😮‍💨,2025-07-10 03:00:02,1.59.1.5,1,1,Lien Quan Mobile
Su Tran,5,Chơi hay nhưng mà hơi lag,2025-07-10 02:59:59,1.59.1.5,0,0,Lien Quan Mobile
Nguyen Hien,3,tải tài nguyên cứ nhắn lỗi hoài,2025-07-10 02:59:43,1.59.1.5,0,0,Lien Quan Mobile
Hoàng Nguyên,1,game đơ cả máy 4g thì vẫn lag?,2025-07-10 02:59:42,1.59.1.5,0,1,Lien Quan Mobile
Đồng Noob,1,hùa 1 sao,2025-07-10 02:59:37,1.58.1.2,0,1,Lien Quan Mobile
Thịnh Phúc,1,nhu l vào méo đc,2025-07-10 02:59:20,1.59.1.5,0,1,Lien Quan Mobile
Vy Ngo,5,game hay vai(^_^(^_^),2025-07-10 02:58:21,1.58.1.2,0,0,Lien Quan Mobile
Hưởng Trần,1,cập nhật xong game quá lag k thể chơi đc,2025-07-10 02:58:11,1.59.1.5,0,1,Lien Quan Mobile
Anhtu Đỗ,1,cập nhật xong bắt tại lại tài nguyên từ đầu chịu NPH,2025-07-10 02:57:07,1.59.1.5,0,1,Lien Quan Mobile
Nam Tran Khai,1,không vào gme được !!,2025-07-10 02:56:41,1.59.1.5,0,1,Lien Quan Mobile
Thủy Lương,5,hay,2025-07-10 02:55:44,1.59.1.5,0,0,Lien Quan Mobile
Văn hung,1,game cc ghép toàn lũ ngu gánh team xong bj tố cáo trừ uy tín game cc,2025-07-10 02:55:09,1.59.1.5,0,1,Lien Quan Mobile
Thu Hoàng Đinh Thị,1,game j lạ tht ý sắp win roiii mà mất tiêu cái núp đánh trụ roii thua ngược,2025-07-10 02:54:43,1.59.1.5,0,1,Lien Quan Mobile
Luyen Dinh,1,game rác,2025-07-10 02:51:56,1.58.1.2,0,1,Lien Quan Mobile
Chinh Nguyễn Thành,3,Cơ chế cộng sao mới thật sự rất tệ. Đã thua rồi còn đòi ss mới ko bị trừ sao,2025-07-10 02:51:29,1.59.1.5,0,0,Lien Quan Mobile
Leo Anh,1,game nhu cak,2025-07-10 02:51:17,1.59.1.5,0,1,Lien Quan Mobile
Tsi Nguyen,1,"game lm ăn jv ngta cập nhật game tự nhiên mất tải lại tài nguyên nx,game còn j để tải nx ko hôm qua tui tải hết 1phần r còn có cái skin ch có là ch tải hôm nay lại tải thêm cái khác nx lm ăn jv phải có 0 sao nhỉ",2025-07-10 02:50:34,1.59.1.5,4,1,Lien Quan Mobile
Vũ Phong,1,game rác,2025-07-10 02:50:28,1.59.1.5,0,1,Lien Quan Mobile
MÙI ÂU,4,hay mà tốn dung lượng quá sao chs day,2025-07-10 02:49:56,1.58.1.2,0,0,Lien Quan Mobile
Nguyen Lienn,5,ok vui như lag,2025-07-10 02:48:28,1.59.1.5,0,0,Lien Quan Mobile
Thúy kiều Huỳnh thị,5,quá đã liên quân ơi,2025-07-10 02:48:02,1.58.1.2,0,0,Lien Quan Mobile
Nguyen Quoc Thuong Nguyen,5,cơ chế chia lane rất tốt tránh tranh lane,2025-07-10 02:47:25,1.59.1.5,0,0,Lien Quan Mobile
Phát Nguyễn,1,gem càng cập nhật càng rác thua ff,2025-07-10 02:46:21,1.59.1.5,0,1,Lien Quan Mobile
Tài duy Phòng,1,bây giờ toàn buff bẩn vẫn còn trường hợp tranh lane,2025-07-10 02:44:57,1.59.1.5,0,1,Lien Quan Mobile
Khanhmy Nguyenthi,1,"giật lag không đáng chơi, lần nào cập nhật cũng bắt tải quá trời r dô game lag chả chơi được gì, đã thế sẵn sàng muộn xíu là bị trừ uy tín game như tả què",2025-07-10 02:44:39,1.59.1.5,10,1,Lien Quan Mobile
Thu Hiền,1,cập nhật xg lag đ chịu đc,2025-07-10 02:44:11,1.59.1.5,0,1,Lien Quan Mobile
N Namlee,5,game hay,2025-07-10 02:43:29,1.59.1.5,0,0,Lien Quan Mobile
Thu Anh,1,game cập nhật xong vào chơi rank nó bảo đang kết nối một hồi sao nó đứng yên ở cái load game 1 sao là quá đủ 😡😡😡😡,2025-07-10 02:42:57,1.59.1.5,7,1,Lien Quan Mobile
Doan Vàng Thị,1,"đã cập nhập xong vô không được là sao hả garena họ cứ bảo là chưa cập nhật phiên bản mới phiên bản hiện tại của bạn đã cũ,cũ đâu mà cũ đã cập nhật rồi mà ? cho 1 sao",2025-07-10 02:42:38,1.59.1.5,0,1,Lien Quan Mobile
Danh Ho,5,game hay,2025-07-10 02:40:33,1.59.1.5,0,0,Lien Quan Mobile
Phong Đặng,5,ok,2025-07-10 02:39:23,1.59.1.5,0,0,Lien Quan Mobile
Thương Thuong,1,Cập nhật mái không được,2025-07-10 02:38:29,1.58.1.2,0,1,Lien Quan Mobile
Hau Thanh,3,tôi mong nhà phát hành có thể tối ưu cho máy trung bình nếu đc tốt hơn cho máy yêu về phần tôi muốn nói là khi thua có sao hộ mệnh nhưng tới lúc ấn vào thì nó lại đứng hình và mất luôn sao bảo hộ của tôi và mặc dù bật đồ họa thấp nhưng vào trận quá lâu rất lâu thì đúng hơn có khi đồng đội đã fam xong thì tôi mới vào đc game tiếp theo đó là phần tải tài nguyên tôi muốn là tự ấn tự tải chứ đừng vào game là nó tự tải rất là phiền mong những điều tôi nói có thể đc ghi nhận!!!!,2025-07-10 02:38:17,1.59.1.5,0,0,Lien Quan Mobile
phat vlog,1,game như l mùa trc chs dc mùa này k mod skin vẫn bị vào trận ảo llllllll,2025-07-10 02:38:14,1.59.1.5,0,1,Lien Quan Mobile
Phương Thảo,1,"game lỗi à, sao k vào tải tài nguyên được vậy =)))",2025-07-10 02:35:58,1.59.1.5,0,1,Lien Quan Mobile
Thoai Dien,3,"này t thề ln, má vô game dell dc thì th, xóa r tải lại cx dell dc, game lm z mà coi dc hả?! định vào game cày sự kiện mà dell cho vô?! r là game có q.tâm đến ng chơi ko? lần này là nhắc nhở, còn về vụ remake sinestria em ko ns, cắt đứt quan hệ với Dextra em ko ns ln, nhg vụ dell cho vô game để cày sự kiện thì 3☆ là còn nhẹ cho game r đó, em còn quá nhân từ với game r, khắc phục dùm ik",2025-07-10 02:35:57,1.59.1.5,2,0,Lien Quan Mobile
